index,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
6939,3,0,3,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,4,6
7930,2,3,8,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,1,3,0
1774,2,2,7,1,4,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,6
408,3,0,8,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,0,3,0
1464,3,3,0,1,6,2,0,0,10,0,0,1,1,0,0,0,2,2,5,7,5,6
7492,3,2,0,0,0,2,0,0,7,0,5,3,1,7,7,0,2,1,5,0,5,0
681,2,0,3,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,1,0,0
7149,3,2,0,1,3,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,3
7134,3,2,9,1,4,2,0,0,7,0,0,2,2,1,0,0,2,1,3,3,4,6
1690,3,0,3,0,6,2,0,0,1,1,0,3,3,7,5,0,2,1,5,0,5,6
7396,2,0,0,0,6,2,0,0,1,1,0,3,3,5,7,0,2,1,5,1,4,6
2156,2,0,3,0,6,2,0,0,7,1,0,3,3,3,7,0,2,1,5,1,5,6
6613,0,0,9,1,6,2,0,1,10,0,6,2,1,7,0,0,2,1,1,7,4,6
3062,3,0,9,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,5,6
5925,3,0,7,0,6,2,0,0,10,1,0,3,3,3,5,0,2,1,5,0,4,6
2497,2,3,0,1,6,2,1,0,7,1,3,3,0,7,7,0,2,1,1,0,3,0
5759,3,3,0,1,3,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,1
809,4,2,7,1,4,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,6
746,2,0,7,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,5,1,5,6
2467,2,2,8,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,3,2
3650,3,3,8,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,5,1,3,0
547,3,2,0,1,3,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6
3444,3,3,7,1,3,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,3
3404,3,0,3,0,6,2,0,0,1,1,0,3,3,5,5,0,2,1,5,1,4,6
4404,3,2,3,0,6,2,0,0,8,1,0,3,3,5,7,0,2,1,5,0,5,6
720,0,2,9,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,3,2
7194,2,0,7,0,6,2,0,0,8,1,0,3,3,3,5,0,2,1,5,0,5,6
6642,2,0,9,1,4,2,0,0,3,0,0,2,2,0,5,0,2,1,3,3,4,0
5995,3,3,0,1,3,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,3
3845,3,2,9,1,4,2,0,0,3,0,0,2,2,0,1,0,2,1,3,3,4,3
6622,2,0,5,1,2,2,1,1,7,0,0,3,3,7,7,0,2,1,5,1,3,6
2161,4,0,3,1,6,2,1,0,4,0,6,2,2,7,7,0,2,2,5,7,2,0
3546,2,0,3,1,4,2,0,0,7,0,0,2,2,5,0,0,2,1,3,3,4,3
3175,3,2,0,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,5,0,3,3
1200,3,2,3,1,4,2,0,0,3,0,0,2,2,5,0,0,2,1,3,3,5,6
999,3,2,3,0,6,2,0,0,1,1,0,3,3,3,5,0,2,1,5,1,5,6
7738,4,2,7,1,4,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,6
859,3,3,0,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,5,0,4,4
7652,2,2,0,1,4,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,6
7230,3,0,3,0,6,2,0,0,10,1,0,3,3,7,7,0,2,1,5,1,4,6
6595,2,3,0,1,4,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,6
6788,2,0,7,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,5,0,4,6
348,3,3,7,1,8,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,3
721,3,2,0,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,5,0,3,0
2925,3,0,3,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,1,4,6
7772,2,2,9,1,4,2,0,0,3,0,0,2,2,5,1,0,2,1,3,3,5,0
2910,4,3,7,1,3,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,1
6437,3,2,9,1,4,2,0,0,3,0,0,2,2,5,5,0,2,1,3,3,5,3
7064,4,2,7,1,8,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,1
3380,2,2,0,0,1,2,0,0,1,0,5,3,1,7,7,0,2,1,5,0,5,0
2943,3,3,7,0,6,2,0,0,10,0,6,3,3,7,7,0,2,2,1,7,1,5
5566,3,0,0,0,6,2,0,0,10,1,0,3,3,5,7,0,2,1,5,1,4,6
6113,2,0,9,1,4,2,0,0,4,0,0,2,2,0,1,0,2,1,3,3,5,3
6266,2,2,3,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,0,5,6
4554,3,0,0,0,6,2,0,0,1,1,0,3,3,7,5,0,2,1,5,1,5,6
3774,3,0,3,0,6,2,0,0,10,1,0,3,3,3,5,0,2,1,5,0,4,6
119,2,3,0,1,3,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,3
4053,3,0,3,1,4,2,0,0,4,0,0,2,2,0,5,0,2,1,3,3,4,0
412,3,2,0,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,1,5,6
6103,3,2,0,0,6,2,0,0,1,1,0,3,3,5,3,0,2,1,5,1,5,6
1758,4,2,7,1,8,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,6
6946,3,2,3,1,4,2,0,0,7,0,0,2,2,0,5,0,2,1,3,3,4,6
7777,4,2,7,1,4,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,3
229,3,0,3,0,6,2,0,0,10,1,0,3,3,7,7,0,2,1,5,0,5,6
3329,3,3,3,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,1,3,0
1896,3,2,0,1,3,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,3
7939,2,2,3,1,4,2,0,0,4,0,0,2,2,0,1,0,2,1,3,3,4,6
7365,3,2,3,1,4,2,0,0,3,0,0,2,2,5,1,0,2,1,3,3,5,0
1215,2,0,9,1,4,2,0,0,3,0,0,2,2,5,1,0,2,1,3,3,4,6
5775,2,3,3,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,0,3,0
936,2,0,3,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,0,3,0
1712,3,2,0,0,6,2,0,0,1,1,0,3,3,5,3,0,2,1,5,0,4,6
347,4,3,0,1,8,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,6
1767,2,2,3,1,4,2,0,0,3,0,0,2,2,0,1,0,2,1,3,3,5,0
896,3,0,0,0,6,2,0,0,10,1,0,3,3,3,5,0,2,1,5,1,5,6
1216,3,0,9,1,4,2,0,0,4,0,0,2,2,5,1,0,2,1,3,3,4,0
5583,2,2,9,1,4,2,0,0,7,0,0,2,2,0,5,0,2,1,3,3,5,0
5780,3,2,9,1,4,2,0,0,4,0,0,2,2,1,1,0,2,1,3,3,4,0
1693,2,0,3,1,4,2,0,0,4,0,0,2,2,0,5,0,2,1,3,3,5,0
766,2,2,3,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,4,3
8087,2,2,9,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,5,1,3,2
7804,2,0,9,1,4,2,0,0,4,0,0,2,2,5,0,0,2,1,3,3,4,3
5475,3,3,0,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,3,4
5355,2,2,0,0,6,2,0,0,10,1,0,3,3,3,5,0,2,1,5,0,5,6
5093,0,2,9,1,6,2,0,1,10,0,6,2,1,7,8,0,2,1,1,7,4,6
531,2,3,1,0,4,2,0,0,7,1,0,3,3,7,7,0,2,1,5,3,3,0
5527,4,3,0,1,8,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,3
349,2,0,3,0,6,2,0,0,8,1,0,3,3,5,3,0,2,1,5,0,5,6
4000,3,2,7,1,3,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,3
4651,3,0,3,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,1,0,0
3816,2,2,3,0,6,2,0,0,7,1,0,3,3,3,7,0,2,1,5,1,4,6
6027,2,2,0,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,0,5,6
6044,2,0,7,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,5,1,4,6
3400,3,0,0,0,6,2,0,0,1,1,0,3,3,7,7,0,2,1,5,1,4,6
6790,2,2,0,1,3,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,3
2708,2,3,5,1,2,2,1,1,7,0,0,3,3,7,7,0,2,1,5,0,4,6
6190,2,2,0,0,0,2,0,0,10,0,5,3,1,7,7,0,2,1,5,1,5,0
7890,4,3,7,1,3,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,1
5438,2,2,0,1,3,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,3
6370,2,3,9,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,2,2
2837,2,2,9,1,4,2,0,0,7,0,0,2,2,1,0,0,2,1,3,3,5,0
2589,3,0,9,1,4,2,0,0,3,0,0,2,2,0,1,0,2,1,3,3,5,3
3656,3,2,9,1,4,2,0,0,4,0,0,2,2,0,1,0,2,1,3,3,5,3
7909,2,2,9,1,4,2,0,0,3,0,0,2,2,5,0,0,2,1,3,3,5,3
1406,3,3,9,0,1,2,1,1,10,1,0,3,3,7,7,0,2,1,5,6,4,6
2059,2,2,7,1,8,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,1
7989,2,2,5,0,6,2,0,0,10,0,0,3,3,7,7,0,2,2,5,7,4,3
6923,0,3,3,1,6,2,1,0,4,0,6,3,3,7,7,0,2,2,5,7,3,0
7868,3,0,3,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,0,4,6
1609,2,3,8,1,2,2,1,1,8,0,0,3,3,7,7,0,2,1,5,1,4,6
7848,3,2,0,1,4,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,6
1985,2,2,9,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,5,1,2,0
1122,3,0,0,0,6,2,0,0,7,1,0,3,3,7,7,0,2,1,5,1,4,6
7080,3,2,0,1,4,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,3
6079,2,2,3,1,4,2,0,0,4,0,0,2,2,0,1,0,2,1,3,3,5,3
1976,2,2,7,1,3,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,3
3914,3,0,8,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,0,0,0
2346,2,2,3,1,4,2,0,0,3,0,0,2,2,0,1,0,2,1,3,3,5,6
3194,3,2,3,1,4,2,0,0,3,0,0,2,2,0,1,0,2,1,3,3,4,0
2450,3,0,3,0,6,2,0,0,1,1,0,3,3,7,5,0,2,1,5,1,4,6
5831,3,3,0,1,8,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,6
1020,2,0,7,0,6,2,0,0,10,1,0,3,3,5,5,0,2,1,5,0,5,6
4579,4,2,0,1,8,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,3
6250,0,2,5,0,6,2,0,0,10,0,0,3,3,7,7,0,2,2,5,4,4,2
1975,4,2,7,1,3,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,1
4910,0,2,8,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,3,2
3562,4,3,0,1,6,0,0,0,6,0,6,3,3,4,4,0,0,1,5,8,4,1
3136,0,3,8,1,6,2,1,0,4,0,6,2,3,7,7,0,2,2,5,7,2,0
5025,2,0,3,0,6,2,0,0,10,1,0,3,3,7,5,0,2,1,5,1,5,6
7661,4,3,0,1,8,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,3
1952,3,3,7,0,6,2,0,0,9,0,6,3,3,7,6,0,2,2,1,7,1,5
4933,2,2,3,0,6,2,0,0,1,1,0,3,3,3,7,0,2,1,5,0,4,6
5683,2,3,3,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,1,3,0
762,0,3,9,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,2,2
294,0,0,8,1,6,2,1,0,4,0,6,2,2,7,7,0,2,2,5,7,2,0
4679,3,0,7,0,6,2,0,0,7,1,0,3,3,7,3,0,2,1,5,1,4,6
3204,0,2,9,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,3,2
3488,3,3,8,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,0,3,0
7647,4,2,0,1,5,0,0,0,11,0,1,2,1,2,2,0,2,0,4,7,1,6
1116,3,2,0,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,1,5,6
4011,0,3,8,0,1,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,3,2
4491,2,3,0,1,3,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,6
4192,2,2,7,1,4,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,3
6748,2,2,0,1,8,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,1
289,2,0,7,0,6,2,0,0,10,1,0,3,3,5,7,0,2,1,5,0,4,6
7525,3,2,7,1,5,2,0,0,10,0,1,2,1,2,2,0,2,0,4,7,1,6
1921,2,2,9,1,4,2,0,0,4,0,0,2,2,0,1,0,2,1,3,3,5,3
1349,3,2,7,0,6,2,0,0,8,1,0,3,3,5,5,0,2,1,5,0,5,6
120,0,3,5,0,6,2,0,0,5,0,0,3,3,7,7,0,2,2,5,4,4,0
3633,3,0,3,0,6,2,0,0,7,1,0,3,3,7,7,0,2,1,5,0,4,6
2593,2,2,0,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,5,0,3,3
8038,3,2,0,0,6,2,0,0,10,1,0,3,3,7,3,0,2,1,5,1,5,6
1662,4,2,0,1,5,0,0,0,10,0,1,2,1,2,2,0,2,0,4,7,1,6
5043,2,2,3,0,6,2,0,0,10,1,0,3,3,5,3,0,2,1,5,0,4,6
4300,3,3,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,0,3,4
2464,2,0,9,1,4,2,0,0,4,0,0,2,2,0,1,0,2,1,3,3,4,3
1988,4,3,0,1,3,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,3
1333,3,0,8,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,0,3,0
4618,2,3,0,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,5,0,3,4
165,2,2,8,1,6,2,0,1,8,0,6,3,0,7,7,0,2,1,2,3,4,6
1149,2,2,3,1,4,2,0,0,3,0,0,2,2,5,1,0,2,1,3,3,5,0
4338,0,0,3,1,6,2,1,0,4,0,6,2,3,7,7,0,2,2,5,7,2,0
1603,3,3,8,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,3,0
3028,2,2,3,0,6,2,0,0,1,1,0,3,3,5,7,0,2,1,5,0,5,6
6088,3,3,0,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,1,0,0
2555,3,2,0,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,5,1,5,6
1509,2,2,3,1,4,2,0,0,3,0,0,2,2,0,5,0,2,1,3,3,4,3
726,2,0,3,1,4,2,0,0,7,0,0,2,2,5,0,0,2,1,3,3,5,6
6722,2,3,0,1,8,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,6
2765,3,3,7,1,3,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,1
2421,3,2,0,0,1,2,0,0,10,0,5,3,1,7,7,0,2,1,5,1,3,3
783,3,2,0,0,6,2,0,0,8,1,0,3,3,5,7,0,2,1,5,0,5,6
7235,2,3,3,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,1,3,0
2802,3,0,0,0,6,2,0,0,10,1,0,3,3,5,7,0,2,1,5,0,4,6
593,2,0,8,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,1,3,0
4334,2,3,5,1,2,2,0,1,8,0,0,3,3,7,7,0,2,1,5,1,4,6
2102,3,2,0,1,4,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,1
7216,3,0,9,1,4,2,0,0,4,0,0,2,2,1,1,0,2,1,3,3,5,6
6379,3,0,0,0,6,2,0,0,7,1,0,3,3,7,3,0,2,1,5,1,4,6
5097,3,0,0,0,6,2,0,0,1,1,0,3,3,5,7,0,2,1,5,1,5,6
7933,3,0,8,0,0,2,1,1,7,1,0,3,3,7,7,0,2,1,5,1,4,6
1530,3,2,3,0,6,2,0,0,8,1,0,3,3,5,3,0,2,1,5,1,4,6
1719,2,3,3,0,4,2,0,0,10,1,0,3,3,7,7,0,2,1,5,3,4,0
4790,2,2,3,1,4,2,0,0,7,0,0,2,2,1,0,0,2,1,3,3,4,6
3391,2,0,0,0,6,2,0,0,1,1,0,3,3,7,3,0,2,1,5,1,5,6
6781,2,2,7,0,6,2,0,0,1,1,0,3,3,5,7,0,2,1,5,0,4,6
3207,2,0,7,0,6,2,0,0,1,1,0,3,3,7,7,0,2,1,5,0,4,6
278,2,2,0,0,6,2,0,0,8,1,0,3,3,3,5,0,2,1,5,0,4,6
2229,4,3,7,1,4,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,1
1341,4,2,2,1,6,2,1,1,10,0,0,3,3,7,0,0,2,1,1,7,4,1
6935,2,3,0,1,4,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,3
4253,3,2,7,1,3,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,1
6680,2,0,7,0,6,2,0,0,8,1,0,3,3,5,3,0,2,1,5,1,5,6
8004,0,2,9,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,2,0
2157,3,2,3,1,4,2,0,0,7,0,0,2,2,1,1,0,2,1,3,3,5,0
6861,2,0,0,0,6,2,0,0,1,1,0,3,3,5,3,0,2,1,5,1,5,6
6841,2,3,7,1,8,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,1
5970,3,2,4,1,6,2,0,1,3,0,6,3,0,7,7,0,2,1,2,3,5,6
4633,3,2,3,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,0,4,6
5754,2,0,3,1,4,2,0,0,4,0,0,2,2,0,5,0,2,1,3,3,5,6
4402,2,3,0,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,5,1,3,4
1445,2,0,3,1,4,2,0,0,3,0,0,2,2,5,5,0,2,1,3,3,4,3
7905,3,0,9,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,4,0
2148,1,2,8,0,6,2,1,1,10,0,0,3,3,7,7,0,2,1,5,7,1,1
7245,2,3,3,0,4,2,0,0,10,1,0,3,0,7,7,0,2,1,5,3,3,0
1154,3,3,5,0,6,2,0,0,5,0,0,3,3,7,7,0,2,2,5,4,4,2
7173,3,0,7,0,6,2,0,0,10,1,0,3,3,7,7,0,2,1,5,0,5,6
1586,2,3,7,1,8,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,3
2131,4,3,0,1,3,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,3
350,2,3,0,0,6,2,0,0,10,0,6,3,3,7,7,0,2,2,1,7,1,5
1184,2,0,3,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,1,3,0
5223,2,3,0,1,8,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,6
340,2,2,9,1,4,2,0,0,4,0,0,2,2,5,5,0,2,1,3,3,4,3
3629,2,2,0,1,3,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,3
983,3,2,0,1,4,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,1
6056,2,2,0,1,6,2,1,1,10,0,0,0,0,7,0,0,2,1,1,7,4,1
2456,3,0,3,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,5,6
2526,4,2,5,0,6,2,0,0,9,0,6,3,3,7,7,0,2,2,1,7,1,5
3548,3,3,8,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,1,0,0
2095,4,3,0,1,4,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6
8105,3,2,0,1,4,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,6
2525,3,0,3,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,0,0,0
5996,2,3,3,0,6,2,0,0,10,0,0,3,3,7,7,0,2,2,5,7,5,3
5427,3,2,0,0,6,2,0,0,7,1,0,3,3,5,5,0,2,1,5,1,5,6
6563,3,3,0,1,3,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,6
7195,3,2,7,1,8,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,1
4165,2,3,3,1,6,2,1,0,10,0,6,3,3,7,7,0,2,2,5,7,3,0
4425,2,0,3,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,1,0,0
1911,2,0,7,0,6,2,0,0,10,1,0,3,3,5,3,0,2,1,5,1,4,6
5418,2,2,7,0,6,2,0,0,7,1,0,3,3,3,7,0,2,1,5,0,4,6
3655,3,0,9,1,4,2,0,0,3,0,0,2,2,0,5,0,2,1,3,3,5,3
6122,2,2,7,0,6,2,0,0,1,1,0,3,3,3,3,0,2,1,5,1,5,6
402,2,0,3,1,4,2,0,0,4,0,0,2,2,5,0,0,2,1,3,3,4,0
3261,2,2,9,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,5,3
3606,3,2,0,0,6,2,0,0,8,1,0,3,3,5,3,0,2,1,5,1,5,6
1820,2,2,3,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,1,5,6
7040,0,0,8,1,6,2,1,0,4,0,6,2,2,7,7,0,2,2,5,7,3,0
1840,3,0,7,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,0,4,6
6559,3,2,3,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,5,0
3921,4,3,7,1,4,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,3
2643,3,0,7,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,1,4,6
4124,2,0,3,1,4,2,0,0,4,0,0,2,2,5,5,0,2,1,3,3,4,6
4340,3,3,8,0,4,2,0,0,3,1,0,0,0,7,7,0,2,1,5,3,3,4
1503,3,3,8,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,0,0,0
6853,2,0,3,1,6,2,1,0,10,0,6,2,3,7,7,0,2,2,5,7,2,0
6005,2,2,9,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,5,3
6898,2,0,8,1,2,2,1,1,4,0,0,3,3,7,7,0,2,1,5,1,3,6
5250,3,3,8,0,4,2,0,0,10,1,0,0,0,7,7,0,2,1,5,3,3,0
7444,3,2,0,1,3,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,3
1052,2,2,9,0,0,2,0,0,10,0,5,3,1,7,7,0,2,1,5,0,3,3
138,2,0,8,1,6,2,1,0,7,1,3,3,0,7,7,0,2,1,1,0,3,0
1008,3,3,7,0,6,2,0,0,10,0,6,3,3,6,7,0,2,2,1,7,1,5
368,2,0,8,1,2,2,0,1,1,0,0,3,3,7,7,0,2,1,5,0,3,6
5260,2,2,7,0,6,2,0,0,7,1,0,3,3,5,5,0,2,1,5,1,5,6
469,2,3,7,1,4,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,3
974,4,2,7,1,8,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,6
5827,0,0,8,1,6,2,1,0,10,0,6,3,3,7,7,0,2,2,5,7,2,0
4496,4,3,0,1,8,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,6
1363,2,2,7,1,3,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,3
153,3,0,0,0,6,2,0,0,10,1,0,3,3,7,7,0,2,1,5,0,4,6
6408,2,3,0,1,8,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,1
7031,3,0,3,0,6,2,0,0,1,1,0,3,3,3,3,0,2,1,5,0,4,6
1551,3,2,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,0,3,0
5439,3,3,7,1,8,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,1
7688,2,0,3,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,0,4,6
6914,3,0,3,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,1,3,0
7097,2,0,0,0,6,2,0,0,1,1,0,3,3,3,7,0,2,1,5,1,4,6
2194,2,0,3,1,6,2,0,1,4,0,3,3,3,7,7,0,2,1,5,0,4,4
7569,2,0,7,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,0,5,6
2025,2,0,3,1,4,2,0,0,3,0,0,2,2,1,5,0,2,1,3,3,4,6
2584,3,3,8,0,6,2,0,0,10,0,0,3,3,7,7,0,2,2,5,4,4,2
2136,4,3,7,1,3,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,1
1827,0,3,8,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,2,2
2147,3,2,0,0,0,2,0,0,10,0,5,3,1,7,7,0,2,1,5,1,5,3
4925,0,0,3,1,6,2,1,0,7,0,6,2,2,7,7,0,2,2,5,7,3,0
2668,3,2,7,0,6,2,0,0,7,1,0,3,3,7,3,0,2,1,5,0,5,6
4367,0,3,9,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,5,0,2,2
2760,4,2,7,1,3,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,6
1403,3,0,7,0,6,2,0,0,10,1,0,3,3,3,7,0,2,1,5,1,5,6
4454,2,2,0,1,3,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,1
2291,2,3,3,0,4,2,0,0,10,1,0,3,0,7,7,0,2,1,5,3,3,4
1358,3,0,3,0,6,2,0,0,10,1,0,3,3,7,3,0,2,1,5,0,5,6
725,3,2,5,0,6,2,0,0,10,0,0,3,3,7,7,0,2,2,5,4,4,0
6353,2,0,7,0,6,2,0,0,10,1,0,3,3,7,7,0,2,1,5,1,5,6
5492,2,0,3,1,4,2,0,0,3,0,0,2,2,5,1,0,2,1,3,3,4,6
7975,2,0,7,0,6,2,0,0,8,1,0,3,3,5,5,0,2,1,5,0,4,6
1082,4,3,7,1,4,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,1
1371,2,3,3,0,4,2,0,0,3,1,0,3,0,7,7,0,2,1,5,3,3,4
3709,2,3,8,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,0,0,0
3726,2,2,8,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,5,1,3,2
3376,3,2,9,0,1,2,0,0,1,0,5,3,1,7,7,0,2,1,5,0,3,0
2036,2,3,8,0,4,2,0,0,7,1,0,0,0,7,7,0,2,1,5,3,3,0
4636,4,3,7,1,3,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,3
2459,2,3,0,1,3,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,6
3009,0,2,8,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,0,3,0
1922,3,2,3,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,5,0,4,6
6358,3,2,3,1,4,2,0,0,7,0,0,2,2,0,0,0,2,1,3,3,4,3
